omega	real_E_omega	imag_E_omega
1.91674178586106e+15	0.000521410128667327	-3.86984808976929e-07
1.91713443700586e+15	0.000393795640889991	-1.01039575188296e-07
1.91752708815065e+15	0.000297107729346008	4.58975891226844e-07
1.91791973929545e+15	0.000223625551319237	-1.99380029555389e-07
1.91831239044025e+15	0.000168134217623725	-2.11940970976073e-07
1.91870504158505e+15	0.000126478919030629	-2.10856704070693e-07
1.91909769272985e+15	9.47503318030015e-05	-2.2145006455392e-07
1.91949034387465e+15	7.11239679155612e-05	-2.005626807275e-07
1.91988299501945e+15	5.3282612688204e-05	-1.14447001458553e-07
1.92027564616425e+15	3.99256671088544e-05	2.78042437579088e-08
1.92066829730905e+15	2.97386313752691e-05	-3.72710372413335e-07
1.92106094845385e+15	2.2053373929252e-05	1.5431342407038e-08
1.92145359959864e+15	1.64029513893909e-05	-2.81983716919347e-07
1.92184625074344e+15	1.2000908211736e-05	-1.0484870766096e-07
1.92223890188824e+15	8.97672090415075e-06	2.03748251484131e-08
1.92263155303304e+15	6.59947999997671e-06	-2.59330733050221e-07
1.92302420417784e+15	4.86010960179725e-06	-4.52703606118837e-07
1.92341685532264e+15	3.84139589732318e-06	3.42964166616032e-07
1.92380950646744e+15	2.62516093272246e-06	-3.20267654245616e-07
1.92420215761224e+15	1.83330535048098e-06	-5.54669091246067e-08
1.92459480875704e+15	1.45145717742321e-06	4.7535501478349e-09
1.92498745990184e+15	1.13061986879383e-06	-1.88211141751705e-07
1.92538011104664e+15	9.71814275025422e-07	-4.04622803813931e-07
1.92577276219143e+15	5.6773095541673e-07	1.37317103835398e-07
1.92616541333623e+15	5.79712839377725e-07	-2.50089177967413e-07
1.92655806448103e+15	1.95556603958693e-07	-2.44105615386696e-07
1.92695071562583e+15	5.02347764383794e-07	-6.02722208522435e-07
1.92734336677063e+15	1.95551313603428e-07	-5.00648433967925e-07
1.92773601791543e+15	-1.27316203988823e-07	-5.54888427782441e-08
1.92812866906023e+15	-3.76488034386666e-08	-3.70322492223315e-07
1.92852132020503e+15	2.35832620842398e-07	-2.39624886147515e-07
1.92891397134983e+15	-6.17013055147837e-08	-2.78059558055558e-07
1.92930662249463e+15	-2.10448129740975e-07	0
1.92969927363943e+15	6.78390457796545e-08	-3.51649172618604e-07
1.93009192478422e+15	2.00677501357659e-07	-1.20866661772285e-07
1.93048457592902e+15	-1.4933446396051e-07	-1.66493010705383e-07
1.93087722707382e+15	-2.13213482772418e-07	-1.08680831138516e-07
1.93126987821862e+15	2.85848329541228e-07	-3.32026733249175e-07
1.93166252936342e+15	-3.04807146365012e-07	-5.56017672611242e-07
1.93205518050822e+15	-2.08409467583072e-07	-1.80941396197349e-07
1.93244783165302e+15	2.80351374337298e-07	-1.14840865797402e-07
1.93284048279782e+15	-7.22777676797605e-08	2.59644902388821e-08
1.93323313394262e+15	5.58454778880716e-07	-3.1011047017678e-07
1.93362578508742e+15	-1.2415849581024e-07	-3.71884697361098e-07
1.93401843623221e+15	-2.34717757895926e-07	-4.08889978209707e-07
1.93441108737701e+15	-5.79813310076496e-08	-3.83672544339002e-07
1.93480373852181e+15	-3.43988631421463e-07	-1.96161476555474e-08
1.93519638966661e+15	-6.11395540085427e-07	-5.37637532716027e-08
1.93558904081141e+15	8.64250366283268e-08	-2.79259229480708e-07
1.93598169195621e+15	3.06224371709366e-08	-9.63891004014885e-08
1.93637434310101e+15	3.46891316736775e-08	-2.63094633721279e-07
1.93676699424581e+15	-1.60613377154155e-07	-4.7563452706314e-07
1.93715964539061e+15	-8.06237109971343e-08	-5.21888725106828e-07
1.93755229653541e+15	-2.16344710121967e-07	-3.21934933720021e-08
1.9379449476802e+15	2.82864926438535e-07	3.72398129348943e-08
1.938337598825e+15	-2.35392733523893e-08	2.2933704171393e-07
1.9387302499698e+15	2.85561072423608e-07	-2.52631484834944e-07
1.9391229011146e+15	-2.54492754526753e-07	-3.34203011325503e-07
1.9395155522594e+15	-3.13483980155472e-08	-9.08472018551644e-08
1.9399082034042e+15	1.38141754779757e-07	-2.22849235801858e-07
1.940300854549e+15	-2.21391099030166e-07	7.16792877620698e-08
1.9406935056938e+15	1.66443838315937e-08	-4.0789041896109e-07
1.9410861568386e+15	2.4279685415462e-07	-4.31868956417381e-07
1.9414788079834e+15	-2.0317896751771e-07	-4.66395023287265e-07
1.9418714591282e+15	-1.72391689568742e-07	-2.89451304130209e-07
1.94226411027299e+15	-9.2379516937958e-08	1.14521119552293e-07
1.94265676141779e+15	8.2722401578922e-08	4.02076404663088e-07
1.94304941256259e+15	-4.04353418366357e-08	4.21532897431988e-10
1.94344206370739e+15	-3.13646011345026e-07	1.80782792241048e-07
1.94383471485219e+15	-2.0355043842957e-07	-3.6569730946519e-08
1.94422736599699e+15	-3.5796465390747e-07	-1.56201926432793e-07
1.94462001714179e+15	-2.32852892390457e-07	1.14502191689129e-07
1.94501266828659e+15	-1.22847644895339e-07	-6.80590453935423e-08
1.94540531943139e+15	-1.57314301094278e-07	4.62274989910698e-08
1.94579797057619e+15	-4.01004309339756e-08	-7.92539398254257e-08
1.94619062172098e+15	-3.88930267794338e-07	3.49873497133005e-08
1.94658327286578e+15	-2.15062027957692e-07	2.0787503465508e-07
1.94697592401058e+15	-2.32794511594249e-07	3.46115046683237e-07
1.94736857515538e+15	-9.12117667244214e-08	1.45800167686522e-07
1.94776122630018e+15	-3.04859005552968e-07	1.43347023680778e-08
1.94815387744498e+15	1.58062369330725e-07	3.12475827831022e-09
1.94854652858978e+15	-4.50630898347117e-08	-5.25265194783412e-08
1.94893917973458e+15	9.15934390873152e-08	2.53091407993223e-07
1.94933183087938e+15	4.66274454390617e-08	-2.34713422986166e-07
1.94972448202418e+15	4.70425528819954e-09	-4.69929949391287e-08
1.95011713316898e+15	-3.87866229580903e-07	1.95320129994856e-07
1.95050978431377e+15	-2.13202428229512e-07	3.96250733820869e-07
1.95090243545857e+15	-2.6229330654214e-07	8.50949420166985e-08
1.95129508660337e+15	2.44513088079067e-08	2.11215157222629e-08
1.95168773774817e+15	-2.62367470634154e-07	1.53166781092625e-07
1.95208038889297e+15	-1.02808623081828e-07	-2.85587401353159e-07
1.95247304003777e+15	2.15999084090456e-07	-1.62024595725414e-07
1.95286569118257e+15	-5.71725402180728e-08	1.54031298240591e-07
1.95325834232737e+15	2.55195078214546e-07	-1.0766457436175e-07
1.95365099347217e+15	3.91638281409518e-07	5.60050728419599e-08
1.95404364461697e+15	-8.21871370626392e-08	4.04363500711582e-08
1.95443629576176e+15	-9.8005351544826e-08	3.61246599711433e-08
1.95482894690656e+15	5.24469985348642e-08	4.49249352303872e-08
1.95522159805136e+15	5.64017639792239e-08	2.74911170009036e-07
1.95561424919616e+15	-1.70222571074673e-07	-1.26768457664704e-07
1.95600690034096e+15	-1.25119410928842e-07	-3.60311611992373e-08
1.95639955148576e+15	-9.36330743073801e-08	4.83968618820451e-09
1.95679220263056e+15	1.93342354535706e-07	3.53900804720267e-08
1.95718485377536e+15	-1.32061415352949e-07	4.36266232275658e-07
1.95757750492016e+15	4.26643721793145e-08	-4.54482188533648e-09
1.95797015606496e+15	2.5361097705626e-09	-1.82611274417659e-07
1.95836280720976e+15	-4.42135794568555e-07	4.51358450511712e-08
1.95875545835455e+15	-3.00435801678881e-07	-1.79232061546511e-08
1.95914810949935e+15	-2.41090560856736e-07	1.6483103871906e-07
1.95954076064415e+15	-1.54611275838184e-07	3.69332418995627e-07
1.95993341178895e+15	-2.71532398475574e-08	7.86791048039487e-09
1.96032606293375e+15	-6.26240323755778e-08	-1.2111046725491e-07
1.96071871407855e+15	2.71282311860994e-07	-1.80577819281382e-07
1.96111136522335e+15	-1.24450290322687e-07	-1.49340416567215e-07
1.96150401636815e+15	2.96130155285948e-07	-3.77055113701738e-08
1.96189666751295e+15	2.38267065183829e-07	-1.25977899231748e-07
1.96228931865775e+15	-7.07687134668944e-08	3.00402064515718e-08
1.96268196980254e+15	-1.9163676746439e-07	4.51358109379557e-08
1.96307462094734e+15	-1.90470928452287e-07	1.93804280337411e-10
1.96346727209214e+15	-1.39647639776722e-07	-1.9766900185315e-08
1.96385992323694e+15	9.72706504423982e-09	7.48177710034336e-08
1.96425257438174e+15	-2.77560396182576e-07	1.55873646852507e-07
1.96464522552654e+15	4.37427691125565e-08	-1.59867578364784e-07
1.96503787667134e+15	-7.13003623310373e-08	6.13946212178596e-08
1.96543052781614e+15	3.22002435590654e-07	3.49051446891444e-08
1.96582317896094e+15	-5.01944935809626e-08	3.67379295747674e-08
1.96621583010574e+15	4.12593922796405e-07	1.3714727080156e-07
1.96660848125054e+15	-3.31470774169806e-07	1.95344499031673e-07
1.96700113239533e+15	-7.51534672668857e-08	9.72750020199202e-08
1.96739378354013e+15	-2.37491795522682e-08	1.43410606638569e-07
1.96778643468493e+15	-2.11780463122964e-07	4.30825726852187e-07
1.96817908582973e+15	-2.95043989675444e-08	1.33059817630709e-07
1.96857173697453e+15	5.52832389793009e-08	9.85073978985379e-08
1.96896438811933e+15	-1.95514035510081e-07	3.3451645886876e-07
1.96935703926413e+15	3.30046125026956e-07	3.63533484094407e-07
1.96974969040893e+15	2.33784272792553e-07	4.80381755104865e-08
1.97014234155373e+15	-1.74423460061999e-07	1.49649320448213e-07
1.97053499269853e+15	-8.97119601137207e-08	-7.42747657904241e-08
1.97092764384332e+15	-2.24775638034348e-07	1.24200924915094e-07
1.97132029498812e+15	8.80132628044488e-08	-2.40485301831565e-07
1.97171294613292e+15	8.61370695264855e-09	4.33344912976051e-07
1.97210559727772e+15	-1.40978992602617e-07	2.9825163540734e-07
1.97249824842252e+15	2.18291657621214e-07	5.00464729853289e-08
1.97289089956732e+15	1.19176166704962e-07	2.41921011481932e-07
1.97328355071212e+15	-2.94092035968296e-08	1.66356586382858e-07
1.97367620185692e+15	-7.42178187237145e-08	4.05916058110598e-08
1.97406885300172e+15	-1.17835368890951e-07	3.48345331846216e-07
1.97446150414652e+15	2.6196000469222e-07	1.39482445816266e-08
1.97485415529132e+15	-9.41791502631289e-09	1.30700536830437e-07
1.97524680643611e+15	-3.19899862905894e-07	-1.1253298338124e-07
1.97563945758091e+15	-2.09621167809389e-07	7.04357882723236e-08
1.97603210872571e+15	-8.57865470277216e-08	3.5920316255069e-07
1.97642475987051e+15	-1.67580805521695e-07	2.24620598025702e-07
1.97681741101531e+15	2.10719041854682e-08	1.84276236675833e-08
1.97721006216011e+15	-2.35669567730934e-07	1.96634625225811e-07
1.97760271330491e+15	2.26818300821056e-08	2.95177386475315e-07
1.97799536444971e+15	8.90171417971571e-08	1.73516537138688e-07
1.97838801559451e+15	2.14913196802656e-07	7.70134349789382e-08
1.97878066673931e+15	1.84386552871434e-07	4.8227644421189e-07
1.9791733178841e+15	-1.08023955437039e-07	-9.86128439072526e-08
1.9795659690289e+15	-3.45184770368174e-08	7.34517545497731e-08
1.9799586201737e+15	1.58799578367362e-07	5.06109476870797e-07
1.9803512713185e+15	-6.8997629466181e-08	1.67631995931488e-07
1.9807439224633e+15	1.31108267621476e-07	1.67214221635502e-07
1.9811365736081e+15	1.52303894977731e-07	2.39944206767733e-07
1.9815292247529e+15	-3.92707127576851e-07	9.54170670653835e-08
1.9819218758977e+15	3.59019243415474e-07	3.71920860941817e-07
1.9823145270425e+15	1.26206580826566e-07	-8.73790802603302e-08
1.9827071781873e+15	4.6900399519357e-08	1.24003677677225e-07
1.9830998293321e+15	-4.32237923411301e-07	-1.69891277678151e-07
1.98349248047689e+15	-1.32542361405749e-07	-7.44727492126789e-08
1.98388513162169e+15	-1.99509212505525e-07	-9.24594385075073e-08
1.98427778276649e+15	7.35998347208383e-08	6.93419603287674e-08
1.98467043391129e+15	-1.48075964094099e-07	-5.57811737113391e-08
1.98506308505609e+15	2.8462342790759e-07	-1.16985907650703e-07
1.98545573620089e+15	3.00224452816798e-07	2.26590797861975e-07
1.98584838734569e+15	-4.78370598449623e-08	7.08800676221215e-08
1.98624103849049e+15	4.34968896296818e-08	-4.8271236351327e-08
1.98663368963529e+15	2.329490394426e-09	2.02557028757255e-07
1.98702634078009e+15	8.34386824811282e-08	-9.12708354224142e-08
1.98741899192488e+15	-3.15937985147228e-07	1.04178986444026e-07
1.98781164306968e+15	-7.18511818651215e-08	2.7620846390797e-08
1.98820429421448e+15	1.97192091613868e-07	-9.84851293295498e-08
1.98859694535928e+15	2.02468620729123e-07	-7.46941762856469e-08
1.98898959650408e+15	2.44306720639458e-07	1.78758013647583e-07
1.98938224764888e+15	2.7265638548801e-07	-1.30521304147818e-07
1.98977489879368e+15	-1.46774090673268e-07	1.83692386081176e-07
1.99016754993848e+15	1.87658653939466e-07	1.42332378796539e-07
1.99056020108328e+15	2.10368571823848e-07	-6.71528509440748e-09
1.99095285222808e+15	1.82406584958009e-07	5.24924841203444e-08
1.99134550337287e+15	-7.92691836709117e-08	3.07407291790594e-07
1.99173815451767e+15	-1.23037284104587e-07	1.32975849156077e-07
1.99213080566247e+15	1.93766772804374e-07	-3.66650483036642e-08
1.99252345680727e+15	4.88921925306708e-07	3.64941175053466e-07
1.99291610795207e+15	-2.37854273808219e-07	-1.49398328949153e-09
1.99330875909687e+15	1.24974854823818e-07	2.72606761502295e-07
1.99370141024167e+15	3.50058971704085e-07	2.00243424698273e-07
1.99409406138647e+15	-6.92910212595922e-08	-5.16821697909974e-08
1.99448671253127e+15	2.71193357707047e-07	1.64458368984851e-07
1.99487936367607e+15	9.90292844871551e-08	-7.5268092318686e-08
1.99527201482087e+15	-2.03429994756882e-07	4.39643795607294e-08
1.99566466596566e+15	1.9562517282605e-07	-2.11236154247836e-07
1.99605731711046e+15	3.42982099816056e-07	2.77990306437341e-07
1.99644996825526e+15	7.72332634637494e-08	-1.48758613714603e-07
1.99684261940006e+15	2.7965126602166e-07	-1.53338386514206e-07
1.99723527054486e+15	-1.33679091353508e-08	-1.62696394181306e-07
1.99762792168966e+15	2.28109743836177e-07	9.5765320085318e-08
1.99802057283446e+15	4.41454533242597e-07	2.22535923013437e-07
1.99841322397926e+15	-1.38259840102686e-07	2.30131030210457e-07
1.99880587512406e+15	2.79319552534649e-07	1.86157788628856e-07
1.99919852626886e+15	-7.63371382798203e-09	-6.58571574177455e-08
1.99959117741366e+15	4.44868236918662e-08	9.35821982308563e-08
1.99998382855845e+15	-4.71799719987261e-10	6.57152284889473e-08
2.00037647970325e+15	3.40300759151792e-07	4.07132880579688e-08
2.00076913084805e+15	3.75750986995487e-07	-5.41945775550491e-08
2.00116178199285e+15	3.4819808754742e-07	2.54511558673294e-08
2.00155443313765e+15	2.25985535030746e-07	-2.8200658463746e-08
2.00194708428245e+15	2.69126826138087e-07	-7.41181302321764e-08
2.00233973542725e+15	2.77024954263345e-07	3.09306779022212e-07
2.00273238657205e+15	2.13841355621594e-07	-9.41795308404776e-08
2.00312503771685e+15	3.66909080959892e-07	-7.30990613517648e-08
2.00351768886165e+15	3.73761625714901e-07	1.09959977791169e-07
2.00391034000644e+15	1.08728430020852e-07	3.75915171041375e-07
2.00430299115124e+15	2.39392222655016e-07	2.87456135772662e-08
2.00469564229604e+15	3.10512089008361e-07	1.09256353882163e-08
2.00508829344084e+15	2.02836228576315e-07	9.56679415668753e-08
2.00548094458564e+15	2.87867152271026e-07	9.36110718798122e-08
2.00587359573044e+15	3.64777404608209e-07	1.1596331309686e-07
2.00626624687524e+15	2.97389377267988e-07	2.16508252318481e-07
2.00665889802004e+15	-9.55964256264289e-08	-7.30949366257715e-08
2.00705154916484e+15	4.51075925732226e-07	3.10305055072378e-07
2.00744420030964e+15	3.46307316665812e-07	-3.86195093197335e-07
2.00783685145443e+15	4.9419967945909e-07	2.7632821370477e-07
2.00822950259923e+15	-8.81879692093085e-08	2.75274957650821e-07
2.00862215374403e+15	1.12965744686293e-07	2.23150380041228e-07
2.00901480488883e+15	1.34471869959291e-07	1.14714289412009e-07
2.00940745603363e+15	4.46730309765386e-07	-8.54428019966786e-08
2.00980010717843e+15	7.62835291169683e-07	-1.69608763053415e-08
2.01019275832323e+15	5.3139342276794e-07	-1.90032098681723e-07
2.01058540946803e+15	3.12916610419679e-07	1.76401600066691e-07
2.01097806061283e+15	1.84667476341858e-07	1.3293834381353e-07
2.01137071175763e+15	1.10018581117475e-07	2.91114391031069e-07
2.01176336290242e+15	5.40692118512572e-07	-1.94643902572915e-07
2.01215601404722e+15	2.05412381961486e-07	-3.18310751836906e-07
2.01254866519202e+15	3.56300322814357e-08	1.32782370681148e-07
2.01294131633682e+15	1.53414435674891e-07	4.59302282278347e-07
2.01333396748162e+15	5.10136499330105e-07	2.5229821021017e-07
2.01372661862642e+15	-6.23056304882914e-08	-2.11667573192455e-07
2.01411926977122e+15	2.53667998561893e-07	-1.72283819141913e-07
2.01451192091602e+15	4.56360734692742e-07	-1.87692773369503e-07
2.01490457206082e+15	4.65694932004507e-07	1.90967153327997e-07
2.01529722320562e+15	1.87692953055774e-07	6.33936424447788e-07
2.01568987435042e+15	9.64240127121544e-08	2.08894568313241e-07
2.01608252549521e+15	3.96342946497453e-07	2.88740063972958e-08
2.01647517664001e+15	-1.39891432587633e-07	-1.96158603581885e-07
2.01686782778481e+15	3.26694402643649e-07	3.21592046719873e-07
2.01726047892961e+15	2.57093400891954e-07	-4.25055940658171e-07
2.01765313007441e+15	2.36293859310841e-07	4.70512525045346e-07
2.01804578121921e+15	6.12501480016502e-07	-2.32495873899239e-07
2.01843843236401e+15	2.5679153732995e-07	1.33122029335501e-07
2.01883108350881e+15	2.1502505698065e-07	4.25941949470997e-07
2.01922373465361e+15	-2.86291906922403e-07	3.36494492689758e-08
2.01961638579841e+15	3.82998502232694e-07	2.17750522766274e-07
2.0200090369432e+15	3.18608249203383e-07	1.43364886435545e-07
2.020401688088e+15	-1.46086632148998e-07	5.93688422385082e-07
2.0207943392328e+15	1.50862674998978e-07	4.42830319631787e-07
2.0211869903776e+15	2.31656943777997e-07	-2.04141053339659e-07
2.0215796415224e+15	4.4593266218554e-07	1.03217160779974e-07
2.0219722926672e+15	4.15175959399975e-07	3.26242531215996e-07
2.022364943812e+15	-3.16431651672694e-07	-1.937659854546e-07
2.0227575949568e+15	-5.43631899174712e-08	-1.03322500747916e-07
2.0231502461016e+15	-6.13549063899205e-07	-4.7283353162282e-08
2.0235428972464e+15	2.30347452708645e-07	1.32407372754094e-07
2.0239355483912e+15	-2.76707924775832e-08	2.9584587369739e-07
2.02432819953599e+15	-4.23182072381969e-07	6.05778193137829e-07
2.02472085068079e+15	-8.50945909452462e-07	9.68971036657416e-08
2.02511350182559e+15	6.5747331985404e-10	2.37018692094535e-07
2.02550615297039e+15	6.14173902380096e-07	3.24796542091266e-07
2.02589880411519e+15	-8.26091082555087e-07	-2.02948557676334e-07
2.02629145525999e+15	4.91437552062225e-07	-5.07124964458704e-07
2.02668410640479e+15	-9.04037701298715e-07	6.20229847865894e-08
2.02707675754959e+15	1.17334525682793e-06	5.87713425161664e-07
2.02746940869439e+15	2.26528887379066e-07	3.89135403726132e-07
2.02786205983919e+15	-6.94753827260925e-07	1.0904411519145e-06
2.02825471098398e+15	2.7758533460273e-07	-1.93936420455246e-07
2.02864736212878e+15	-7.62114210671535e-07	-4.28298151214156e-07
2.02904001327358e+15	-2.99807380259124e-07	8.17110683283421e-07
2.02943266441838e+15	-1.20647857188606e-06	1.19849010758466e-07
2.02982531556318e+15	0	0
2.03021796670798e+15	-4.88613556013644e-07	1.78038114683159e-07
2.03061061785278e+15	-1.10092526981784e-06	6.44171959246693e-07
2.03100326899758e+15	-6.38618439405432e-07	-3.4941672767771e-07
2.03139592014238e+15	2.32923860860107e-08	-3.65003710657821e-07
2.03178857128718e+15	-1.23414778600837e-06	3.82885632959289e-07
2.03218122243198e+15	-1.23163584661505e-07	-3.46320093461717e-07
2.03257387357677e+15	5.21746871071772e-07	4.33029126563736e-07
2.03296652472157e+15	-7.15469696557051e-07	5.69511281123301e-07
2.03335917586637e+15	2.86277326829641e-07	-3.31139906886308e-07
2.03375182701117e+15	-4.00680381866281e-07	-6.53878698878357e-07
2.03414447815597e+15	8.10109980012452e-07	8.85059837699976e-09
2.03453712930077e+15	-3.74129328805418e-07	3.94515573815355e-07
2.03492978044557e+15	-8.35629723722453e-07	8.55805767146456e-08
2.03532243159037e+15	-7.19488167270671e-07	7.94954456939138e-07
2.03571508273517e+15	-3.88616373272395e-07	-5.53908284121716e-07
2.03610773387997e+15	-5.16190435806594e-07	1.53435610343855e-07
2.03650038502476e+15	-6.04705905797375e-07	-2.50603772279342e-07
2.03689303616956e+15	-4.50254540959276e-07	-2.33852287339236e-07
2.03728568731436e+15	-6.43760907599559e-07	-3.62183550411351e-07
2.03767833845916e+15	2.53641314047385e-08	3.33072307367517e-07
2.03807098960396e+15	-1.60089679087591e-07	-2.76324307360347e-08
2.03846364074876e+15	-2.72212258538803e-07	-3.25137019524598e-08
2.03885629189356e+15	-5.81040127085768e-07	5.46287263568069e-07
2.03924894303836e+15	-7.53142083159635e-07	4.14558113273862e-08
2.03964159418316e+15	-3.83830340529398e-07	-1.7689900409512e-07
2.04003424532796e+15	-4.26812938426501e-07	2.51952263608298e-09
2.04042689647276e+15	-4.95681219331857e-07	2.0653295364203e-07
2.04081954761755e+15	1.91352747585182e-08	9.19466951870993e-08
2.04121219876235e+15	-3.11733310121732e-07	3.25566595168418e-07
2.04160484990715e+15	-4.55689702130717e-07	-7.90130116933114e-08
2.04199750105195e+15	-4.16656869512208e-07	-1.59003639452795e-07
2.04239015219675e+15	-4.77363446294311e-07	-4.01082468159474e-07
2.04278280334155e+15	-2.88902037621679e-07	7.05245141590618e-08
2.04317545448635e+15	-7.77485816420206e-07	-3.23493864885654e-07
2.04356810563115e+15	-1.24390249736316e-07	-1.18349022778046e-07
2.04396075677595e+15	-6.32461191069456e-07	1.72445502337296e-07
2.04435340792075e+15	-3.18487982077381e-07	1.2237079931187e-07
2.04474605906554e+15	-2.4542488660215e-07	-4.37874144166281e-08
2.04513871021034e+15	-3.79012180839359e-07	-4.39583245177992e-07
2.04553136135514e+15	-5.1562335647686e-07	3.16277099282575e-07
2.04592401249994e+15	-4.98325661771925e-07	-3.82249750880254e-07
2.04631666364474e+15	-2.82039398854621e-07	-1.00302451811593e-07
2.04670931478954e+15	-4.3745243487155e-07	-2.29957970026388e-07
2.04710196593434e+15	-4.45147478047797e-07	-1.73317655280651e-08
2.04749461707914e+15	-7.63811767493226e-08	-1.40377872667014e-07
2.04788726822394e+15	-4.59409457076703e-07	5.56565186064274e-08
2.04827991936874e+15	-2.29227870668256e-07	-2.14662411359175e-08
2.04867257051354e+15	-4.04937521744215e-07	-3.90713860136639e-09
2.04906522165833e+15	6.78463011775285e-09	-1.96179694482397e-07
2.04945787280313e+15	-2.0868114664459e-07	-1.14531643742422e-07
2.04985052394793e+15	-1.35559272622187e-07	-1.09765782040836e-07
2.05024317509273e+15	-5.60000410976025e-07	-2.45681777809586e-08
2.05063582623753e+15	-3.25801842503944e-07	-2.14586440499444e-07
2.05102847738233e+15	-4.06892791090806e-07	-1.12200576981799e-07
2.05142112852713e+15	-2.93879170207084e-07	-1.31002791447753e-07
2.05181377967193e+15	-4.89817389173154e-07	-1.13005021851851e-07
2.05220643081673e+15	-4.96658465417788e-07	-4.73648027703974e-07
2.05259908196153e+15	-3.26705896868406e-07	9.23392078327477e-08
2.05299173310632e+15	8.53335540126861e-08	1.68679735770754e-07
2.05338438425112e+15	6.00250412331547e-08	2.42371546655451e-07
2.05377703539592e+15	-1.75009861233586e-07	-6.25253624627717e-08
2.05416968654072e+15	-2.07365705420172e-07	-4.02745513501994e-07
2.05456233768552e+15	-1.61408573188665e-07	3.63552857480006e-08
2.05495498883032e+15	7.6812193557613e-09	-1.59950497333171e-08
2.05534763997512e+15	-3.33636988346428e-07	1.10879928567489e-07
2.05574029111992e+15	-1.97239581880711e-07	-1.56099984989884e-07
2.05613294226472e+15	6.80677671736598e-08	1.22449515865868e-07
2.05652559340952e+15	-2.55786917987547e-07	-2.75937481632035e-09
2.05691824455432e+15	1.0778911002619e-08	-2.71580345738682e-08
2.05731089569911e+15	-3.97812821446396e-07	-1.24812768991068e-07
2.05770354684391e+15	-2.36427237140477e-08	-3.26863189583529e-08
2.05809619798871e+15	4.35060366826402e-09	-1.28543055737229e-07
2.05848884913351e+15	6.9811878232804e-08	-9.27766889388978e-08
2.05888150027831e+15	1.02946175477519e-07	-1.47705672890563e-07
2.05927415142311e+15	-3.86196825866828e-08	-3.11450058825352e-07
2.05966680256791e+15	-8.69994488285025e-08	-2.44252308423192e-07
2.06005945371271e+15	1.61785575873701e-07	-1.7078255066601e-07
2.06045210485751e+15	1.27153916344896e-07	-1.89697142444623e-07
2.06084475600231e+15	1.42521977796313e-07	1.50083669231571e-08
2.0612374071471e+15	-4.72148949005408e-08	-8.60032153987017e-08
2.0616300582919e+15	2.60397330001927e-07	-1.50338335948065e-07
2.0620227094367e+15	2.9774633140219e-07	1.41721019051142e-07
2.0624153605815e+15	3.90877119990528e-07	-7.10113396328742e-08
2.0628080117263e+15	1.85601594151931e-07	-2.74653341454339e-07
2.0632006628711e+15	1.53707176142485e-07	8.66754613935013e-08
2.0635933140159e+15	2.2654000987254e-07	-1.4970400767099e-08
2.0639859651607e+15	1.83897534142843e-09	8.32015389145412e-08
2.0643786163055e+15	2.89300826050097e-07	2.29648807719489e-08
2.0647712674503e+15	1.41708459765213e-07	-1.09104025559739e-09
2.0651639185951e+15	4.18242342965726e-08	-2.62669914308018e-07
2.06555656973989e+15	7.83717589787989e-09	2.75179084519374e-07
2.06594922088469e+15	2.51849231640773e-07	2.19348230597007e-08
2.06634187202949e+15	4.72073768286608e-09	6.78431701635762e-08
2.06673452317429e+15	4.3587112701264e-07	-3.00126140538132e-07
2.06712717431909e+15	1.99038175108926e-07	-3.10870604702445e-08
2.06751982546389e+15	3.1036835627437e-07	-1.23375920089494e-08
2.06791247660869e+15	7.72474237826319e-08	1.28057892635655e-07
2.06830512775349e+15	-2.07937057536513e-07	-1.39474078870467e-07
2.06869777889829e+15	1.92500091620157e-07	-3.142878385335e-08
2.06909043004309e+15	7.13010332073071e-08	1.80470353316925e-07
2.06948308118788e+15	-7.91984408494805e-08	-2.5163711666832e-07
2.06987573233268e+15	-5.89038513807739e-08	-7.22482214685977e-08
2.07026838347748e+15	4.19616482043215e-07	3.3541917608212e-07
2.07066103462228e+15	2.553456138374e-07	-9.15216139345162e-08
2.07105368576708e+15	1.81991488051853e-07	2.52548395130118e-08
2.07144633691188e+15	1.24872819329013e-07	1.18317116626096e-08
2.07183898805668e+15	8.12523883786617e-08	-3.34365829685846e-07
2.07223163920148e+15	1.65272894237815e-07	-3.84253231770668e-08
2.07262429034628e+15	2.40308284070666e-07	-1.0203160157412e-07
2.07301694149108e+15	3.18347662376346e-07	7.65415153288165e-08
2.07340959263587e+15	-9.3124853877608e-08	-8.42264925083103e-08
2.07380224378067e+15	5.68899429543128e-08	-4.01849401164638e-08
2.07419489492547e+15	1.4340882655118e-07	1.33567228632949e-07
2.07458754607027e+15	3.2949120529688e-07	-2.45502751372366e-08
2.07498019721507e+15	-1.5145557788115e-08	-6.7884215240784e-08
2.07537284835987e+15	1.34160504988859e-07	-4.0648732893878e-07
2.07576549950467e+15	1.57220644030863e-07	8.38612857989513e-08
2.07615815064947e+15	2.86593362424225e-07	-2.28916043332156e-07
2.07655080179427e+15	1.09364229045701e-07	1.67468930970307e-07
2.07694345293907e+15	7.07646889309905e-08	-1.59605020385515e-07
2.07733610408386e+15	-2.09374144722724e-07	7.36390980502581e-09
2.07772875522866e+15	-3.94174948095836e-08	-1.10002881126138e-08
2.07812140637346e+15	1.77954122492133e-07	1.00482939521382e-07
2.07851405751826e+15	1.3760014971752e-07	7.87694495162559e-08
